"experiment","Group","senID","item","type","condition","sentence1","sentence2","Value","ID","world","selection"
"likelihood","B","26","LI-B-26","possessor","Speaker","李华说小明把  ","的玩具模型弄坏了。","他自己","904b-e889-8418-146d","lihua.png","taziji"
"likelihood","B","19","LI-B-19","possessor","Clause Subject","小明说王刚把  ","的作业遗漏了。","他","904b-e889-8418-146d","wanggang.png","ta"
"likelihood","B","14","LI-B-14","co-argument","Speaker","张伟说李华把  ","弄骨折了。","自己","904b-e889-8418-146d","zhangwei.png","ziji"
"likelihood","B","6","LI-B-6","co-argument","Speaker","小明说张伟把  ","想像成侦探了。","他自己","904b-e889-8418-146d","xiaoming.png","taziji"
"likelihood","B","30","LI-B-30","possessor","Speaker","张伟说李华把  ","的文件删除了。","他","904b-e889-8418-146d","zhangwei.png","ta"
"likelihood","B","18","LI-B-18","possessor","Speaker","小明说张伟把  ","的想法忘记了。","他","904b-e889-8418-146d","xiaoming.png","ta"
"likelihood","B","16","LI-B-16","possessor","Speaker","小明说王刚把  ","的照片发到了朋友圈。","他","904b-e889-8418-146d","xiaoming.png","ta"
"likelihood","B","1","LI-B-1","co-argument","Clause Subject","李华说小明把  ","弄糊涂了。","他","904b-e889-8418-146d","xiaoming.png","ta"
"likelihood","B","5","LI-B-5","co-argument","Clause Subject","小明说李华把  ","弄伤了。","他自己","904b-e889-8418-146d","lihua.png","taziji"
"likelihood","B","13","LI-B-13","co-argument","Clause Subject","张伟说王刚把  ","吓坏了。","他自己","904b-e889-8418-146d","wanggang.png","taziji"
"likelihood","B","25","LI-B-25","possessor","Clause Subject","李华说张伟把  ","的小狗找回来了。","他自己","904b-e889-8418-146d","zhangwei.png","taziji"
"likelihood","B","21","LI-B-21","possessor","Clause Subject","王刚说张伟把  ","的工作做完了。","他自己","904b-e889-8418-146d","zhangwei.png","taziji"
"likelihood","B","29","LI-B-29","possessor","Clause Subject","张伟说王刚把  ","的衣服捐掉了。","他自己","904b-e889-8418-146d","wanggang.png","taziji"
"likelihood","B","22","LI-B-22","possessor","Speaker","王刚说小明把  ","的想法表达出来了。","自己","904b-e889-8418-146d","wanggang.png","ziji"
"likelihood","B","15","LI-B-15","co-argument","Clause Subject","张伟说小明把  ","逗笑了。","他","904b-e889-8418-146d","xiaoming.png","ta"
"likelihood","B","23","LI-B-23","possessor","Clause Subject","王刚说张伟把  ","的孩子搂在了怀里。","他自己","904b-e889-8418-146d","zhangwei.png","taziji"
"likelihood","B","27","LI-B-27","possessor","Clause Subject","李华说小明把  ","的房间打扫干净了。","他自己","904b-e889-8418-146d","xiaoming.png","taziji"
"likelihood","B","17","LI-B-17","possessor","Clause Subject","小明说李华把  ","的演讲稿修改好了。","自己","904b-e889-8418-146d","lihua.png","ziji"
"likelihood","B","9","LI-B-9","co-argument","Clause Subject","王刚说小明把  ","锁在教室里了。","他自己","904b-e889-8418-146d","xiaoming.png","taziji"
"likelihood","B","10","LI-B-10","co-argument","Speaker","王刚说小明把  ","逼得太紧了。","他","904b-e889-8418-146d","wanggang.png","ta"
"likelihood","B","24","LI-B-24","possessor","Speaker","李华说王刚把  ","的证件弄丢了。","他自己","904b-e889-8418-146d","lihua.png","taziji"
"likelihood","B","4","LI-B-4","co-argument","Speaker","李华说张伟把  ","当成小孩子了。","李华","904b-e889-8418-146d","lihua.png","name"
"likelihood","B","3","LI-B-3","co-argument","Clause Subject","李华说王刚把  ","照顾得很好。","自己","904b-e889-8418-146d","wanggang.png","ziji"
"likelihood","B","20","LI-B-20","possessor","Speaker","王刚说李华把  ","的遭遇讲给了别人听。","自己","904b-e889-8418-146d","wanggang.png","ziji"
"likelihood","B","2","LI-B-2","co-argument","Speaker","李华说王刚把  ","出卖了。","他自己","904b-e889-8418-146d","lihua.png","taziji"
"likelihood","B","11","LI-B-11","co-argument","Clause Subject","王刚说张伟把  ","置于危险中了。","他自己","904b-e889-8418-146d","zhangwei.png","taziji"
"likelihood","B","12","LI-B-12","co-argument","Speaker","王刚说张伟把  ","气哭了。","自己","904b-e889-8418-146d","wanggang.png","ziji"
"likelihood","B","28","LI-B-28","possessor","Speaker","张伟说小明把  ","的秘密告诉了别人。","张伟","904b-e889-8418-146d","zhangwei.png","name"
"likelihood","B","7","LI-B-7","co-argument","Clause Subject","小明说李华把  ","灌醉了。","他自己","904b-e889-8418-146d","lihua.png","taziji"
"likelihood","B","8","LI-B-8","co-argument","Speaker","小明说李华把  ","绊倒了。","他","904b-e889-8418-146d","xiaoming.png","ta"
"likelihood","B","25","LI-B-25","possessor","Clause Subject","李华说张伟把  ","的小狗找回来了。","他自己","fd03-0b75-2a13-cf0e","zhangwei.png","taziji"
"likelihood","B","2","LI-B-2","co-argument","Speaker","李华说王刚把  ","出卖了。","他","fd03-0b75-2a13-cf0e","lihua.png","ta"
"likelihood","B","12","LI-B-12","co-argument","Speaker","王刚说张伟把  ","气哭了。","他","fd03-0b75-2a13-cf0e","wanggang.png","ta"
"likelihood","B","21","LI-B-21","possessor","Clause Subject","王刚说张伟把  ","的工作做完了。","他自己","fd03-0b75-2a13-cf0e","zhangwei.png","taziji"
"likelihood","B","30","LI-B-30","possessor","Speaker","张伟说李华把  ","的文件删除了。","他","fd03-0b75-2a13-cf0e","zhangwei.png","ta"
"likelihood","B","26","LI-B-26","possessor","Speaker","李华说小明把  ","的玩具模型弄坏了。","他","fd03-0b75-2a13-cf0e","lihua.png","ta"
"likelihood","B","11","LI-B-11","co-argument","Clause Subject","王刚说张伟把  ","置于危险中了。","他自己","fd03-0b75-2a13-cf0e","zhangwei.png","taziji"
"likelihood","B","4","LI-B-4","co-argument","Speaker","李华说张伟把  ","当成小孩子了。","自己","fd03-0b75-2a13-cf0e","lihua.png","ziji"
"likelihood","B","24","LI-B-24","possessor","Speaker","李华说王刚把  ","的证件弄丢了。","他","fd03-0b75-2a13-cf0e","lihua.png","ta"
"likelihood","B","29","LI-B-29","possessor","Clause Subject","张伟说王刚把  ","的衣服捐掉了。","他自己","fd03-0b75-2a13-cf0e","wanggang.png","taziji"
"likelihood","B","10","LI-B-10","co-argument","Speaker","王刚说小明把  ","逼得太紧了。","他","fd03-0b75-2a13-cf0e","wanggang.png","ta"
"likelihood","B","3","LI-B-3","co-argument","Clause Subject","李华说王刚把  ","照顾得很好。","他自己","fd03-0b75-2a13-cf0e","wanggang.png","taziji"
"likelihood","B","6","LI-B-6","co-argument","Speaker","小明说张伟把  ","想像成侦探了。","他","fd03-0b75-2a13-cf0e","xiaoming.png","ta"
"likelihood","B","13","LI-B-13","co-argument","Clause Subject","张伟说王刚把  ","吓坏了。","他自己","fd03-0b75-2a13-cf0e","wanggang.png","taziji"
"likelihood","B","27","LI-B-27","possessor","Clause Subject","李华说小明把  ","的房间打扫干净了。","他自己","fd03-0b75-2a13-cf0e","xiaoming.png","taziji"
"likelihood","B","5","LI-B-5","co-argument","Clause Subject","小明说李华把  ","弄伤了。","他自己","fd03-0b75-2a13-cf0e","lihua.png","taziji"
"likelihood","B","18","LI-B-18","possessor","Speaker","小明说张伟把  ","的想法忘记了。","他","fd03-0b75-2a13-cf0e","xiaoming.png","ta"
"likelihood","B","23","LI-B-23","possessor","Clause Subject","王刚说张伟把  ","的孩子搂在了怀里。","他自己","fd03-0b75-2a13-cf0e","zhangwei.png","taziji"
"likelihood","B","19","LI-B-19","possessor","Clause Subject","小明说王刚把  ","的作业遗漏了。","他自己","fd03-0b75-2a13-cf0e","wanggang.png","taziji"
"likelihood","B","28","LI-B-28","possessor","Speaker","张伟说小明把  ","的秘密告诉了别人。","他","fd03-0b75-2a13-cf0e","zhangwei.png","ta"
"likelihood","B","7","LI-B-7","co-argument","Clause Subject","小明说李华把  ","灌醉了。","他自己","fd03-0b75-2a13-cf0e","lihua.png","taziji"
"likelihood","B","14","LI-B-14","co-argument","Speaker","张伟说李华把  ","弄骨折了。","他","fd03-0b75-2a13-cf0e","zhangwei.png","ta"
"likelihood","B","1","LI-B-1","co-argument","Clause Subject","李华说小明把  ","弄糊涂了。","他自己","fd03-0b75-2a13-cf0e","xiaoming.png","taziji"
"likelihood","B","22","LI-B-22","possessor","Speaker","王刚说小明把  ","的想法表达出来了。","他","fd03-0b75-2a13-cf0e","wanggang.png","ta"
"likelihood","B","16","LI-B-16","possessor","Speaker","小明说王刚把  ","的照片发到了朋友圈。","他","fd03-0b75-2a13-cf0e","xiaoming.png","ta"
"likelihood","B","20","LI-B-20","possessor","Speaker","王刚说李华把  ","的遭遇讲给了别人听。","他","fd03-0b75-2a13-cf0e","wanggang.png","ta"
"likelihood","B","8","LI-B-8","co-argument","Speaker","小明说李华把  ","绊倒了。","他","fd03-0b75-2a13-cf0e","xiaoming.png","ta"
"likelihood","B","17","LI-B-17","possessor","Clause Subject","小明说李华把  ","的演讲稿修改好了。","他自己","fd03-0b75-2a13-cf0e","lihua.png","taziji"
"likelihood","B","9","LI-B-9","co-argument","Clause Subject","王刚说小明把  ","锁在教室里了。","他自己","fd03-0b75-2a13-cf0e","xiaoming.png","taziji"
"likelihood","B","15","LI-B-15","co-argument","Clause Subject","张伟说小明把  ","逗笑了。","他自己","fd03-0b75-2a13-cf0e","xiaoming.png","taziji"
"likelihood","B","13","LI-B-13","co-argument","Clause Subject","张伟说王刚把  ","吓坏了。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","21","LI-B-21","possessor","Clause Subject","王刚说张伟把  ","的工作做完了。","他自己","aabb-95e6-bd3d-427f","zhangwei.png","taziji"
"likelihood","B","8","LI-B-8","co-argument","Speaker","小明说李华把  ","绊倒了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","30","LI-B-30","possessor","Speaker","张伟说李华把  ","的文件删除了。","他","aabb-95e6-bd3d-427f","zhangwei.png","ta"
"likelihood","B","22","LI-B-22","possessor","Speaker","王刚说小明把  ","的想法表达出来了。","自己","aabb-95e6-bd3d-427f","wanggang.png","ziji"
"likelihood","B","16","LI-B-16","possessor","Speaker","小明说王刚把  ","的照片发到了朋友圈。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","2","LI-B-2","co-argument","Speaker","李华说王刚把  ","出卖了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","7","LI-B-7","co-argument","Clause Subject","小明说李华把  ","灌醉了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","9","LI-B-9","co-argument","Clause Subject","王刚说小明把  ","锁在教室里了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","1","LI-B-1","co-argument","Clause Subject","李华说小明把  ","弄糊涂了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","29","LI-B-29","possessor","Clause Subject","张伟说王刚把  ","的衣服捐掉了。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","27","LI-B-27","possessor","Clause Subject","李华说小明把  ","的房间打扫干净了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","17","LI-B-17","possessor","Clause Subject","小明说李华把  ","的演讲稿修改好了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","23","LI-B-23","possessor","Clause Subject","王刚说张伟把  ","的孩子搂在了怀里。","他","aabb-95e6-bd3d-427f","zhangwei.png","ta"
"likelihood","B","6","LI-B-6","co-argument","Speaker","小明说张伟把  ","想像成侦探了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","5","LI-B-5","co-argument","Clause Subject","小明说李华把  ","弄伤了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","25","LI-B-25","possessor","Clause Subject","李华说张伟把  ","的小狗找回来了。","他","aabb-95e6-bd3d-427f","zhangwei.png","ta"
"likelihood","B","20","LI-B-20","possessor","Speaker","王刚说李华把  ","的遭遇讲给了别人听。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","4","LI-B-4","co-argument","Speaker","李华说张伟把  ","当成小孩子了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","19","LI-B-19","possessor","Clause Subject","小明说王刚把  ","的作业遗漏了。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","18","LI-B-18","possessor","Speaker","小明说张伟把  ","的想法忘记了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","12","LI-B-12","co-argument","Speaker","王刚说张伟把  ","气哭了。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","14","LI-B-14","co-argument","Speaker","张伟说李华把  ","弄骨折了。","他","aabb-95e6-bd3d-427f","zhangwei.png","ta"
"likelihood","B","3","LI-B-3","co-argument","Clause Subject","李华说王刚把  ","照顾得很好。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","11","LI-B-11","co-argument","Clause Subject","王刚说张伟把  ","置于危险中了。","他","aabb-95e6-bd3d-427f","zhangwei.png","ta"
"likelihood","B","10","LI-B-10","co-argument","Speaker","王刚说小明把  ","逼得太紧了。","他","aabb-95e6-bd3d-427f","wanggang.png","ta"
"likelihood","B","26","LI-B-26","possessor","Speaker","李华说小明把  ","的玩具模型弄坏了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","24","LI-B-24","possessor","Speaker","李华说王刚把  ","的证件弄丢了。","他","aabb-95e6-bd3d-427f","lihua.png","ta"
"likelihood","B","15","LI-B-15","co-argument","Clause Subject","张伟说小明把  ","逗笑了。","他","aabb-95e6-bd3d-427f","xiaoming.png","ta"
"likelihood","B","28","LI-B-28","possessor","Speaker","张伟说小明把  ","的秘密告诉了别人。","他","aabb-95e6-bd3d-427f","zhangwei.png","ta"
"likelihood","A","24","LI-A-24","possessor","Clause Subject","李华说王刚把  ","的证件弄丢了。","他自己","a695-f8fc-0fcd-d933","wanggang.png","taziji"
"likelihood","A","13","LI-A-13","co-argument","Speaker","张伟说王刚把  ","吓坏了。","自己","a695-f8fc-0fcd-d933","zhangwei.png","ziji"
"likelihood","A","10","LI-A-10","co-argument","Clause Subject","王刚说小明把  ","逼得太紧了。","他自己","a695-f8fc-0fcd-d933","xiaoming.png","taziji"
"likelihood","A","2","LI-A-2","co-argument","Clause Subject","李华说王刚把  ","出卖了。","自己","a695-f8fc-0fcd-d933","wanggang.png","ziji"
"likelihood","A","21","LI-A-21","possessor","Speaker","王刚说张伟把  ","的工作做完了。","自己","a695-f8fc-0fcd-d933","wanggang.png","ziji"
"likelihood","A","4","LI-A-4","co-argument","Clause Subject","李华说张伟把  ","当成小孩子了。","他自己","a695-f8fc-0fcd-d933","zhangwei.png","taziji"
"likelihood","A","27","LI-A-27","possessor","Speaker","李华说小明把  ","的房间打扫干净了。","自己","a695-f8fc-0fcd-d933","lihua.png","ziji"
"likelihood","A","9","LI-A-9","co-argument","Speaker","王刚说小明把  ","锁在教室里了。","自己","a695-f8fc-0fcd-d933","wanggang.png","ziji"
"likelihood","A","19","LI-A-19","possessor","Speaker","小明说王刚把  ","的作业遗漏了。","自己","a695-f8fc-0fcd-d933","xiaoming.png","ziji"
"likelihood","A","1","LI-A-1","co-argument","Speaker","李华说小明把  ","弄糊涂了。","自己","a695-f8fc-0fcd-d933","lihua.png","ziji"
"likelihood","A","12","LI-A-12","co-argument","Clause Subject","王刚说张伟把  ","气哭了。","他自己","a695-f8fc-0fcd-d933","zhangwei.png","taziji"
"likelihood","A","20","LI-A-20","possessor","Clause Subject","王刚说李华把  ","的遭遇讲给了别人听。","他自己","a695-f8fc-0fcd-d933","lihua.png","taziji"
"likelihood","A","25","LI-A-25","possessor","Speaker","李华说张伟把  ","的小狗找回来了。","自己","a695-f8fc-0fcd-d933","lihua.png","ziji"
"likelihood","A","28","LI-A-28","possessor","Clause Subject","张伟说小明把  ","的秘密告诉了别人。","他自己","a695-f8fc-0fcd-d933","xiaoming.png","taziji"
"likelihood","A","29","LI-A-29","possessor","Speaker","张伟说王刚把  ","的衣服捐掉了。","张伟","a695-f8fc-0fcd-d933","zhangwei.png","name"
"likelihood","A","6","LI-A-6","co-argument","Clause Subject","小明说张伟把  ","想像成侦探了。","他自己","a695-f8fc-0fcd-d933","zhangwei.png","taziji"
"likelihood","A","18","LI-A-18","possessor","Clause Subject","小明说张伟把  ","的想法忘记了。","自己","a695-f8fc-0fcd-d933","zhangwei.png","ziji"
"likelihood","A","14","LI-A-14","co-argument","Clause Subject","张伟说李华把  ","弄骨折了。","他自己","a695-f8fc-0fcd-d933","lihua.png","taziji"
"likelihood","A","11","LI-A-11","co-argument","Speaker","王刚说张伟把  ","置于危险中了。","自己","a695-f8fc-0fcd-d933","wanggang.png","ziji"
